body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
The officer was looking for the suspicious person when another officer hoisted him up so he could grab the edge of the roof.,155,"{""themes"": null}",1.2491519451141357,"{""themes"": null}",1.2418692111968994,"{""themes"": ""law_and_crime""}",1.5871860980987549,"{""themes"": null}",1.2443819046020508,"{""themes"": null}",1.2452361583709717,"{""themes"": null}",1.2438819408416748,"{""themes"": null}",1.2397758960723877,"{""themes"": null}",1.2414295673370361,"{""themes"": null}",1.2445378303527832,"{""themes"": null}",1.2405447959899902,"{""themes"": null}",1.2426731586456299,"{""themes"": null}",1.242353916168213
"“The technology has improved so much, so it’s easier to do (stadiums).",156,"{""themes"": null}",1.2394380569458008,"{""themes"": null}",1.2356088161468506,"{""themes"": null}",1.2366929054260254,"{""themes"": null}",1.237929105758667,"{""themes"": null}",1.2382700443267822,"{""themes"": null}",1.2372050285339355,"{""themes"": null}",1.2359139919281006,"{""themes"": null}",1.2326610088348389,"{""themes"": null}",1.2359449863433838,"{""themes"": ""technology""}",1.319593906402588,"{""themes"": null}",1.2337791919708252,"{""themes"": null}",1.2341680526733398
"“No changes to the characterization of residual effects are anticipated as a result of the proposed changes,” said the partners in their route change filings to the B.C.",157,"{""themes"": null}",1.5161879062652588,"{""themes"": null}",1.514237880706787,"{""themes"": null}",1.5163328647613525,"{""themes"": null}",1.513841152191162,"{""themes"": ""null""}",1.6030941009521484,"{""themes"": null}",1.5165390968322754,"{""themes"": null}",1.5194919109344482,"{""themes"": null}",1.5135769844055176,"{""themes"": ""null""}",1.5994899272918701,"{""themes"": null}",1.5139939785003662,"{""themes"": null}",1.5123569965362549,"{""themes"": null}",1.5155560970306396
Conservative Leader John Rustad is pleased to have taken a party that barely existed 18 months ago to one that came within a couple seats of forming government.,158,"{""themes"": null}",1.5166127681732178,"{""themes"": null}",1.516077995300293,"{""themes"": null}",1.5166211128234863,"{""themes"": null}",1.5131311416625977,"{""themes"": ""governments_and_governance""}",2.1218409538269043,"{""themes"": null}",1.517991065979004,"{""themes"": null}",1.5144531726837158,"{""themes"": null}",1.5139451026916504,"{""themes"": null}",1.5157771110534668,"{""themes"": null}",1.5127449035644531,"{""themes"": null}",1.5132391452789307,"{""themes"": null}",1.514660120010376
Whoever wins the Liberal leadership race on March 9 will have just a couple of weeks to introduce themselves to Canadians as their new prime minister and turn the Liberals’ fortunes around before Parliament is set to return on March 24.,159,"{""themes"": null}",1.5206520557403564,"{""themes"": null}",1.5195717811584473,"{""themes"": null}",1.5196020603179932,"{""themes"": null}",1.517608880996704,"{""themes"": ""governments_and_governance""}",2.125314950942993,"{""themes"": null}",1.5202510356903076,"{""themes"": null}",1.5187780857086182,"{""themes"": null}",1.517064094543457,"{""themes"": null}",1.5188450813293457,"{""themes"": null}",1.5145421028137207,"{""themes"": null}",1.5190942287445068,"{""themes"": null}",1.5178790092468262
Your weekly guide to what you need to know about federal politics and the minority Liberal government.,160,"{""themes"": null}",1.237004041671753,"{""themes"": null}",1.2364380359649658,"{""themes"": null}",1.2387702465057373,"{""themes"": null}",1.2364230155944824,"{""themes"": ""governments_and_governance""}",1.8393659591674805,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9245381355285645,"{""themes"": null}",1.2354638576507568,"{""themes"": null}",1.2333858013153076,"{""themes"": null}",1.236557960510254,"{""themes"": null}",1.2325470447540283,"{""themes"": null}",1.234532117843628,"{""themes"": null}",1.2361061573028564
Toronto MP Nathaniel Erskine-Smith said Wednesday’s caucus discussions centred on the next steps the party needs to take to be election-ready and that the party’s leadership was not a focus of the talks.,161,"{""themes"": null}",1.5215790271759033,"{""themes"": null}",1.5155987739562988,"{""themes"": null}",1.5175580978393555,"{""themes"": null}",1.5159218311309814,"{""themes"": [""governments_and_governance""]}",2.127031087875366,"{""themes"": null}",1.519096851348877,"{""themes"": null}",1.5174751281738281,"{""themes"": null}",1.5139241218566895,"{""themes"": null}",1.5166819095611572,"{""themes"": null}",1.5139038562774658,"{""themes"": null}",1.5159962177276611,"{""themes"": null}",1.516430139541626
"The U.S. president has framed the surcharges as a way to force a crackdown against people illegally crossing its borders, as well as to force stronger action to prevent the potent drug fentanyl from being smuggled between North American countries.",162,"{""themes"": null}",1.5214107036590576,"{""themes"": null}",1.5188639163970947,"{""themes"": ""law_and_crime""}",1.8613498210906982,"{""themes"": ""immigration""}",1.6896569728851318,"{""themes"": [""governments_and_governance""]}",2.1258089542388916,"{""themes"": null}",1.5221359729766846,"{""themes"": null}",1.5191669464111328,"{""themes"": null}",1.5182819366455078,"{""themes"": null}",1.5199880599975586,"{""themes"": null}",1.5138280391693115,"{""themes"": ""international_affairs_and_defense""}",2.03165602684021,"{""themes"": null}",1.5170419216156006
"Eby acknowledged the tipping point for his decision was a fatal attack by a mentally ill man in Vancouver’s Downtown Eastside earlier this month, and the death of a 13-year-old girl from an overdose after her family were unable to get her into care when she refused.",163,"{""themes"": null}",1.5290398597717285,"{""themes"": null}",1.5249912738800049,"{""themes"": ""law_and_crime""}",1.870244026184082,"{""themes"": null}",1.5251383781433105,"{""themes"": [""governments_and_governance""]}",2.132533073425293,"{""themes"": null}",1.5288288593292236,"{""themes"": ""health_and_social_services""}",1.8678441047668457,"{""themes"": null}",1.5228710174560547,"{""themes"": null}",1.525752067565918,"{""themes"": null}",1.5230920314788818,"{""themes"": null}",1.5229198932647705,"{""themes"": null}",1.526310920715332
They have identified at least 272 people who purchased them over a two-year period.,164,"{""themes"": null}",1.23836088180542,"{""themes"": null}",1.2327630519866943,"{""themes"": null}",1.2363970279693604,"{""themes"": null}",1.2357041835784912,"{""themes"": null}",1.2364637851715088,"{""themes"": null}",1.2363929748535156,"{""themes"": null}",1.23405122756958,"{""themes"": null}",1.2317121028900146,"{""themes"": null}",1.2354071140289307,"{""themes"": null}",1.231881856918335,"{""themes"": null}",1.23419189453125,"{""themes"": null}",1.2345080375671387
Certain oysters have been recalled in three Canadian provinces following a suspected outbreak of norovirus in British Columbia that left dozens of people sick.,165,"{""themes"": null}",1.5150818824768066,"{""themes"": null}",1.511483907699585,"{""themes"": ""null""}",1.5970501899719238,"{""themes"": null}",1.5158131122589111,"{""themes"": ""null""}",1.6003990173339844,"{""themes"": null}",1.514509916305542,"{""themes"": ""health_and_social_services""}",1.8553740978240967,"{""themes"": null}",1.5124101638793945,"{""themes"": null}",1.5125689506530762,"{""themes"": null}",1.51242995262146,"{""themes"": null}",1.5107460021972656,"{""themes"": null}",1.513308048248291
"The health, safety, rights and dignity of women are facing new threats.",166,"{""themes"": null}",1.2338056564331055,"{""themes"": null}",1.2349328994750977,"{""themes"": null}",1.23537015914917,"{""themes"": null}",1.233525037765503,"{""themes"": null}",1.2348179817199707,"{""themes"": ""rights_liberties_minorities_discrimination""}",1.9214038848876953,"{""themes"": ""health_and_social_services""}",1.575796127319336,"{""themes"": null}",1.2292439937591553,"{""themes"": null}",1.2322170734405518,"{""themes"": null}",1.227996826171875,"{""themes"": null}",1.2301809787750244,"{""themes"": null}",1.231389045715332
The NDP currently leads in Surrey-Guildford by 27 votes while the Conservatives are ahead in Kelowna Centre by 38 votes.,167,"{""themes"": null}",1.242588996887207,"{""themes"": null}",1.2424719333648682,"{""themes"": null}",1.2424511909484863,"{""themes"": null}",1.2436683177947998,"{""themes"": ""governments_and_governance""}",1.8482379913330078,"{""themes"": null}",1.2447509765625,"{""themes"": null}",1.2418322563171387,"{""themes"": null}",1.2420270442962646,"{""themes"": null}",1.241119146347046,"{""themes"": null}",1.2405519485473633,"{""themes"": null}",1.2399098873138428,"{""themes"": null}",1.2385149002075195
"Thompson, 50, had been in the city from Minnesota since Monday.",168,"{""themes"": null}",1.2371230125427246,"{""themes"": null}",1.2343990802764893,"{""themes"": null}",1.2360880374908447,"{""themes"": null}",1.2350199222564697,"{""themes"": null}",1.2364931106567383,"{""themes"": null}",1.2369120121002197,"{""themes"": null}",1.2332401275634766,"{""themes"": null}",1.230543851852417,"{""themes"": null}",1.2333860397338867,"{""themes"": null}",1.2281999588012695,"{""themes"": null}",1.2334730625152588,"{""themes"": null}",1.2304060459136963
CBSA adds that a prescription from a doctor does not count as authorization from Health Canada.,169,"{""themes"": null}",1.2411410808563232,"{""themes"": null}",1.2372453212738037,"{""themes"": ""law_and_crime""}",1.5802690982818604,"{""themes"": null}",1.236266851425171,"{""themes"": null}",1.2391159534454346,"{""themes"": null}",1.23586106300354,"{""themes"": ""health_and_social_services""}",1.5772819519042969,"{""themes"": null}",1.232762098312378,"{""themes"": null}",1.2361199855804443,"{""themes"": null}",1.2338519096374512,"{""themes"": null}",1.2308118343353271,"{""themes"": null}",1.2327120304107666
"""Even some folks who have soft support for Kamala Harris and Tim Walz may find themselves saying to themselves, 'Hey, look, I don't necessarily want to support Donald Trump, but the economy's not great right now and it was better when he was president.'""",170,"{""themes"": null}",1.528473138809204,"{""themes"": null}",1.527695655822754,"{""themes"": null}",1.527770757675171,"{""themes"": null}",1.5257577896118164,"{""themes"": [""governments_and_governance""]}",2.131571054458618,"{""themes"": null}",1.528723955154419,"{""themes"": null}",1.524552822113037,"{""themes"": null}",1.5235891342163086,"{""themes"": ""economy_and_labour""}",1.9559180736541748,"{""themes"": null}",1.525481939315796,"{""themes"": ""null""}",1.6101219654083252,"{""themes"": null}",1.5237188339233398
"Mangione called “Unabomber” Ted Kaczynski a “political revolutionary” and may have found inspiration from the man who carried out a series of bombings while railing against modern society and technology, according to police bulletin.",171,"{""themes"": null}",1.522820234298706,"{""themes"": [""culture_and_nationalism""]}",1.9536471366882324,"{""themes"": ""law_and_crime""}",1.8639581203460693,"{""themes"": null}",1.51847505569458,"{""themes"": null}",1.5245180130004883,"{""themes"": null}",1.5232079029083252,"{""themes"": null}",1.5194358825683594,"{""themes"": null}",1.518423080444336,"{""themes"": null}",1.5201959609985352,"{""themes"": [""technology""]}",1.6003830432891846,"{""themes"": ""null""}",1.60493803024292,"{""themes"": null}",1.5183508396148682
"Dominic LeBlanc, the only cabinet minister at the November dinner, said Trump’s comment was a joke.",172,"{""themes"": null}",1.2410709857940674,"{""themes"": null}",1.2423570156097412,"{""themes"": null}",1.238156795501709,"{""themes"": null}",1.2401599884033203,"{""themes"": [""governments_and_governance""]}",1.8443057537078857,"{""themes"": null}",1.2406108379364014,"{""themes"": null}",1.2396788597106934,"{""themes"": null}",1.235611915588379,"{""themes"": null}",1.2385659217834473,"{""themes"": null}",1.2375397682189941,"{""themes"": ""international_affairs_and_defense""}",1.7533440589904785,"{""themes"": null}",1.2383878231048584
But Pierre Trudeau stayed on and led the Liberal Party into a federal election in the spring of 1979.,173,"{""themes"": null}",1.2414028644561768,"{""themes"": ""null""}",1.3276166915893555,"{""themes"": null}",1.2395811080932617,"{""themes"": null}",1.2398757934570312,"{""themes"": [""governments_and_governance""]}",1.844390869140625,"{""themes"": null}",1.240854024887085,"{""themes"": null}",1.2387561798095703,"{""themes"": null}",1.2368559837341309,"{""themes"": null}",1.2401971817016602,"{""themes"": null}",1.2370712757110596,"{""themes"": ""null""}",1.3224120140075684,"{""themes"": null}",1.236281156539917
Here’s how to spot them The Canadian Taxi Association is warning customers about scams involving fake roof signs that have recently been reported in several cities.,174,"{""themes"": null}",1.515949010848999,"{""themes"": null}",1.513192892074585,"{""themes"": ""law_and_crime""}",1.8550968170166016,"{""themes"": null}",1.5140817165374756,"{""themes"": null}",1.5141260623931885,"{""themes"": null}",1.514552116394043,"{""themes"": null}",1.5106532573699951,"{""themes"": null}",1.5128121376037598,"{""themes"": ""null""}",1.5986592769622803,"{""themes"": null}",1.5110740661621094,"{""themes"": null}",1.5152099132537842,"{""themes"": null}",1.511185884475708
"Now, he will focus on finding a home for his family, something he wasn't able to secure during the war between displacements and bombing campaigns across the strip.",175,"{""themes"": null}",1.5184729099273682,"{""themes"": null}",1.5154609680175781,"{""themes"": null}",1.5140280723571777,"{""themes"": ""immigration""}",1.6843938827514648,"{""themes"": null}",1.5198009014129639,"{""themes"": null}",1.5184400081634521,"{""themes"": null}",1.5140831470489502,"{""themes"": null}",1.5123310089111328,"{""themes"": [""economy_and_labour""]}",1.9427189826965332,"{""themes"": null}",1.5128803253173828,"{""themes"": ""international_affairs_and_defense""}",2.029139995574951,"{""themes"": null}",1.5147159099578857
They said Ottawa will continue to discuss border security issues with the incoming Republican administration.,176,"{""themes"": null}",1.2362899780273438,"{""themes"": null}",1.2337560653686523,"{""themes"": ""law_and_crime""}",1.5779509544372559,"{""themes"": [""immigration""]}",1.406045913696289,"{""themes"": [""governments_and_governance""]}",1.8402209281921387,"{""themes"": null}",1.235029935836792,"{""themes"": null}",1.2339050769805908,"{""themes"": null}",1.2315559387207031,"{""themes"": ""null""}",1.3203701972961426,"{""themes"": null}",1.230769157409668,"{""themes"": ""international_affairs_and_defense""}",1.7473368644714355,"{""themes"": null}",1.2348878383636475
The fierce competition for the limited spots has already pushed up the qualifying threshold for permanent residence under the economic immigration class.,177,"{""themes"": null}",1.242445945739746,"{""themes"": null}",1.2383928298950195,"{""themes"": null}",1.2390978336334229,"{""themes"": ""immigration""}",1.4117331504821777,"{""themes"": ""null""}",1.3290538787841797,"{""themes"": null}",1.2437539100646973,"{""themes"": null}",1.238347053527832,"{""themes"": null}",1.2363128662109375,"{""themes"": ""economy_and_labour""}",1.667160987854004,"{""themes"": null}",1.2384870052337646,"{""themes"": null}",1.240231990814209,"{""themes"": null}",1.238243818283081
Closed Captioning and Described Video is available for many CBC shows offered on CBC Gem.,178,"{""themes"": null}",1.239454984664917,"{""themes"": null}",1.2366619110107422,"{""themes"": null}",1.2353699207305908,"{""themes"": null}",1.2377281188964844,"{""themes"": null}",1.2401258945465088,"{""themes"": ""null""}",1.324660062789917,"{""themes"": ""health_and_social_services""}",1.5772039890289307,"{""themes"": null}",1.232456922531128,"{""themes"": null}",1.2369859218597412,"{""themes"": ""technology""}",1.3192579746246338,"{""themes"": null}",1.2361400127410889,"{""themes"": null}",1.2344226837158203
"They started dating several months later after working on a community theatre production of Monty Python, which Rustad can quote at length.",179,"{""themes"": null}",1.2470200061798096,"{""themes"": ""culture_and_nationalism""}",1.6758310794830322,"{""themes"": null}",1.2438409328460693,"{""themes"": null}",1.244288682937622,"{""themes"": null}",1.249168872833252,"{""themes"": null}",1.2448930740356445,"{""themes"": null}",1.2438406944274902,"{""themes"": null}",1.2396140098571777,"{""themes"": null}",1.2429530620574951,"{""themes"": null}",1.2413818836212158,"{""themes"": null}",1.2437880039215088,"{""themes"": null}",1.2425568103790283
"“I’m not an overly religious person, but I can tell you I have talked to God … I remember the night just thinking, ‘Please, please, please, just let her come home.",180,"{""themes"": null}",1.5197560787200928,"{""themes"": null}",1.5196123123168945,"{""themes"": null}",1.5163788795471191,"{""themes"": null}",1.513366937637329,"{""themes"": null}",1.51924729347229,"{""themes"": null}",1.5173239707946777,"{""themes"": null}",1.5161759853363037,"{""themes"": null}",1.5121879577636719,"{""themes"": null}",1.5155267715454102,"{""themes"": null}",1.5130102634429932,"{""themes"": null}",1.5146689414978027,"{""themes"": null}",1.514549970626831
Speaking out of both sides of his mouth about Israel and the Middle East.,181,"{""themes"": null}",1.2347378730773926,"{""themes"": [""culture_and_nationalism""]}",1.6625339984893799,"{""themes"": null}",1.2333300113677979,"{""themes"": null}",1.2366280555725098,"{""themes"": [""governments_and_governance""]}",1.836488962173462,"{""themes"": ""rights_liberties_minorities_discrimination""}",1.9215290546417236,"{""themes"": null}",1.232645034790039,"{""themes"": null}",1.2303400039672852,"{""themes"": null}",1.2333040237426758,"{""themes"": null}",1.2303590774536133,"{""themes"": ""international_affairs_and_defense""}",1.7488040924072266,"{""themes"": null}",1.2318158149719238
Police say there is no risk to the public as both deaths are believed to be targeted and domestic in nature.,182,"{""themes"": null}",1.2408456802368164,"{""themes"": null}",1.2417240142822266,"{""themes"": ""law_and_crime""}",1.5821619033813477,"{""themes"": null}",1.241091012954712,"{""themes"": null}",1.2414238452911377,"{""themes"": null}",1.242426872253418,"{""themes"": null}",1.2379930019378662,"{""themes"": null}",1.2369778156280518,"{""themes"": null}",1.2404048442840576,"{""themes"": null}",1.2354576587677002,"{""themes"": null}",1.2388668060302734,"{""themes"": null}",1.2355866432189941
He did say there would have been many more closures if the province had not done its best to prevent them.,183,"{""themes"": null}",1.241736888885498,"{""themes"": null}",1.24129319190979,"{""themes"": null}",1.2385478019714355,"{""themes"": null}",1.239753007888794,"{""themes"": [""governments_and_governance""]}",1.8420970439910889,"{""themes"": null}",1.2403640747070312,"{""themes"": null}",1.2383811473846436,"{""themes"": null}",1.2364318370819092,"{""themes"": ""economy_and_labour""}",1.6704890727996826,"{""themes"": null}",1.2362680435180664,"{""themes"": null}",1.240022897720337,"{""themes"": null}",1.2378039360046387
A government spokesperson said those measures would come into effect in the new year.,184,"{""themes"": null}",1.2352700233459473,"{""themes"": null}",1.235414743423462,"{""themes"": null}",1.2322361469268799,"{""themes"": null}",1.232691764831543,"{""themes"": ""governments_and_governance""}",1.8366999626159668,"{""themes"": null}",1.2326810359954834,"{""themes"": null}",1.232943058013916,"{""themes"": null}",1.2326819896697998,"{""themes"": null}",1.2335329055786133,"{""themes"": null}",1.2295901775360107,"{""themes"": null}",1.2322537899017334,"{""themes"": null}",1.2345268726348877
No time has been set for full access to the community.,185,"{""themes"": null}",1.2309958934783936,"{""themes"": null}",1.2296319007873535,"{""themes"": null}",1.2315731048583984,"{""themes"": null}",1.2289659976959229,"{""themes"": null}",1.2356679439544678,"{""themes"": null}",1.2321648597717285,"{""themes"": null}",1.2315962314605713,"{""themes"": null}",1.2268297672271729,"{""themes"": null}",1.232745885848999,"{""themes"": null}",1.2283461093902588,"{""themes"": null}",1.2291839122772217,"{""themes"": null}",1.230452060699463
"The figures don't count taxes, or resort, cleaning and service fees.",186,"{""themes"": null}",1.235456943511963,"{""themes"": null}",1.2360448837280273,"{""themes"": null}",1.2343411445617676,"{""themes"": null}",1.233496904373169,"{""themes"": null}",1.2414159774780273,"{""themes"": null}",1.234220027923584,"{""themes"": null}",1.2332000732421875,"{""themes"": null}",1.2335238456726074,"{""themes"": ""economy_and_labour""}",1.6624279022216797,"{""themes"": null}",1.2307090759277344,"{""themes"": null}",1.2322800159454346,"{""themes"": null}",1.232367992401123
"With so much uncertainty looming, Canada has been preparing for a second Trump presidency for months.",187,"{""themes"": null}",1.240206003189087,"{""themes"": null}",1.236077070236206,"{""themes"": null}",1.237231969833374,"{""themes"": null}",1.2376739978790283,"{""themes"": [""governments_and_governance""]}",1.8434770107269287,"{""themes"": null}",1.2368419170379639,"{""themes"": null}",1.2370271682739258,"{""themes"": null}",1.2313892841339111,"{""themes"": ""null""}",1.3202800750732422,"{""themes"": null}",1.2326641082763672,"{""themes"": ""international_affairs_and_defense""}",1.7509238719940186,"{""themes"": null}",1.2348370552062988
"Sabourin said it would be at least a month before the break can be repaired, in part because the city doesn’t have all the necessary parts and equipment on hand.",188,"{""themes"": null}",1.5186700820922852,"{""themes"": null}",1.5194988250732422,"{""themes"": null}",1.5150458812713623,"{""themes"": null}",1.5169472694396973,"{""themes"": [""governments_and_governance""]}",2.1269068717956543,"{""themes"": null}",1.5174219608306885,"{""themes"": null}",1.5169641971588135,"{""themes"": null}",1.516160011291504,"{""themes"": ""null""}",1.6043779850006104,"{""themes"": null}",1.5144739151000977,"{""themes"": null}",1.5160589218139648,"{""themes"": null}",1.5171949863433838
The statement claimed Khan was residing in Canada on a student visa.,189,"{""themes"": null}",1.2361021041870117,"{""themes"": null}",1.2364130020141602,"{""themes"": [""law_and_crime""]}",1.574233055114746,"{""themes"": ""immigration""}",1.4018120765686035,"{""themes"": null}",1.2369699478149414,"{""themes"": null}",1.2329738140106201,"{""themes"": null}",1.231693983078003,"{""themes"": ""education""}",1.3157799243927002,"{""themes"": null}",1.2325670719146729,"{""themes"": null}",1.2264180183410645,"{""themes"": null}",1.2307498455047607,"{""themes"": null}",1.2371699810028076
"“If you were in a park like Mount Royal Park or any of the nice parks in Montreal, those are going to be much cooler than if you were right near one of the major highways that are all concrete and cement,” Weichenthal said Tuesday, the first day of the city’s heat wave.",190,"{""themes"": ""null""}",1.8975272178649902,"{""themes"": null}",1.8114497661590576,"{""themes"": null}",1.8098957538604736,"{""themes"": null}",1.8097419738769531,"{""themes"": null}",1.8171398639678955,"{""themes"": null}",1.8134229183197021,"{""themes"": ""null""}",1.8933539390563965,"{""themes"": null}",1.8062679767608643,"{""themes"": null}",1.8094322681427002,"{""themes"": null}",1.8041248321533203,"{""themes"": null}",1.807386875152588,"{""themes"": [""environment_and_energy""]}",2.0639700889587402
ET on Wednesday that it was conducting law enforcement activity “related to this morning’s New Orleans attack” in the north end of the city.,191,"{""themes"": null}",1.5146780014038086,"{""themes"": null}",1.5114898681640625,"{""themes"": ""law_and_crime""}",1.8566009998321533,"{""themes"": null}",1.5146369934082031,"{""themes"": [""governments_and_governance""]}",2.116905927658081,"{""themes"": null}",1.5127720832824707,"{""themes"": null}",1.5133328437805176,"{""themes"": null}",1.511321783065796,"{""themes"": null}",1.5136761665344238,"{""themes"": null}",1.5087871551513672,"{""themes"": null}",1.5112199783325195,"{""themes"": null}",1.5132668018341064
"In February, it mocked her way of speaking with video of her repeating the term “significance of the passage of time.”",192,"{""themes"": null}",1.2449901103973389,"{""themes"": ""culture_and_nationalism""}",1.6718878746032715,"{""themes"": null}",1.243246078491211,"{""themes"": null}",1.2424650192260742,"{""themes"": null}",1.2460169792175293,"{""themes"": null}",1.2448570728302002,"{""themes"": null}",1.241250991821289,"{""themes"": null}",1.2423360347747803,"{""themes"": null}",1.24379301071167,"{""themes"": null}",1.2427690029144287,"{""themes"": null}",1.2445340156555176,"{""themes"": null}",1.2416000366210938
"After winning the Polaris Music Prize for best Canadian album for his 2018 debut Wolastoqiyik Lintuwakonawa, Jeremy Dutcher settled in Montreal.",193,"{""themes"": null}",1.5153090953826904,"{""themes"": ""culture_and_nationalism""}",1.9471240043640137,"{""themes"": null}",1.5123209953308105,"{""themes"": null}",1.513566017150879,"{""themes"": null}",1.518676996231079,"{""themes"": ""rights_liberties_minorities_discrimination""}",2.2023239135742188,"{""themes"": null}",1.513145923614502,"{""themes"": null}",1.5109810829162598,"{""themes"": null}",1.5126268863677979,"{""themes"": null}",1.5098121166229248,"{""themes"": null}",1.5096509456634521,"{""themes"": null}",1.5137939453125
"Its ripple effect will be a new public realm, new community spaces and new homes, he said — opening the door for tens of thousands of new residents to soon call central Scarborough home.",194,"{""themes"": null}",1.515861988067627,"{""themes"": null}",1.5153088569641113,"{""themes"": null}",1.5151922702789307,"{""themes"": null}",1.5130109786987305,"{""themes"": ""null""}",1.6053073406219482,"{""themes"": null}",1.515031099319458,"{""themes"": null}",1.5167627334594727,"{""themes"": null}",1.5118720531463623,"{""themes"": [""economy_and_labour""]}",1.945328712463379,"{""themes"": null}",1.510504961013794,"{""themes"": null}",1.5118467807769775,"{""themes"": null}",1.5150091648101807
"In his will, The Rotary Foundation Canada (TRFC) is named as the sole beneficiary to receive the estate, minus money for Mary's living expenses.",195,"{""themes"": null}",1.5160129070281982,"{""themes"": null}",1.512603998184204,"{""themes"": ""law_and_crime""}",1.8564448356628418,"{""themes"": null}",1.5156879425048828,"{""themes"": null}",1.5155458450317383,"{""themes"": null}",1.5162158012390137,"{""themes"": null}",1.5129871368408203,"{""themes"": null}",1.514120101928711,"{""themes"": ""null""}",1.6000137329101562,"{""themes"": null}",1.513174057006836,"{""themes"": null}",1.510425090789795,"{""themes"": null}",1.5133466720581055
An online real estate media outlet last year referred to McCredie as a “disruptor.”,196,"{""themes"": null}",1.2398929595947266,"{""themes"": null}",1.2366461753845215,"{""themes"": null}",1.235625982284546,"{""themes"": null}",1.2365100383758545,"{""themes"": null}",1.2398326396942139,"{""themes"": null}",1.2393488883972168,"{""themes"": null}",1.2364180088043213,"{""themes"": null}",1.2353041172027588,"{""themes"": [""economy_and_labour""]}",1.6665401458740234,"{""themes"": ""technology""}",1.3211143016815186,"{""themes"": null}",1.2360730171203613,"{""themes"": null}",1.236543893814087
"Certification for lifeguards includes a “wet” test that, for beach lifeguards, is a rescue drill that includes a timed 100-metre run, 100-metre swim, 100-metre tow, use of watercraft (rowboat or float), and demonstration of lifesaving measures.",197,"{""themes"": null}",1.8143768310546875,"{""themes"": null}",1.8150079250335693,"{""themes"": null}",1.8134639263153076,"{""themes"": null}",1.812148094177246,"{""themes"": null}",1.8193910121917725,"{""themes"": null}",1.81479811668396,"{""themes"": ""health_and_social_services""}",2.1565213203430176,"{""themes"": ""null""}",1.894139051437378,"{""themes"": null}",1.8115577697753906,"{""themes"": null}",1.8126258850097656,"{""themes"": null}",1.811743974685669,"{""themes"": null}",1.8116450309753418
"In Unified Command, Parks Canada and the Municipality of Jasper continue to manage this crisis from the Town of Hinton.”",198,"{""themes"": [""public_lands_and_agriculture""]}",1.8454301357269287,"{""themes"": null}",1.2408020496368408,"{""themes"": ""null""}",1.3270552158355713,"{""themes"": null}",1.2466599941253662,"{""themes"": [""governments_and_governance""]}",1.8476228713989258,"{""themes"": null}",1.2427639961242676,"{""themes"": null}",1.2397940158843994,"{""themes"": null}",1.239332914352417,"{""themes"": null}",1.2424249649047852,"{""themes"": null}",1.2371320724487305,"{""themes"": null}",1.2421181201934814,"{""themes"": null}",1.2404541969299316
"She said in the short term, governments have to focus on the current uncertainty, whether it be retaliatory tariffs or increased taxes on our energy exports.",199,"{""themes"": null}",1.516319751739502,"{""themes"": null}",1.5126049518585205,"{""themes"": null}",1.5147929191589355,"{""themes"": null}",1.5131289958953857,"{""themes"": ""governments_and_governance""}",2.118881940841675,"{""themes"": null}",1.5172398090362549,"{""themes"": null}",1.5127739906311035,"{""themes"": null}",1.5107090473175049,"{""themes"": ""economy_and_labour""}",1.9437100887298584,"{""themes"": null}",1.5114130973815918,"{""themes"": ""international_affairs_and_defense""}",2.0268819332122803,"{""themes"": [""environment_and_energy""]}",1.7698979377746582
“When the sustainability office was installing a living roof on the fourth floor under our beehive … a toad hitchhiked with the plants.,200,"{""themes"": ""public_lands_and_agriculture""}",2.1219239234924316,"{""themes"": null}",1.5154330730438232,"{""themes"": null}",1.5147850513458252,"{""themes"": null}",1.5117089748382568,"{""themes"": null}",1.514434814453125,"{""themes"": null}",1.5159869194030762,"{""themes"": null}",1.5130481719970703,"{""themes"": ""null""}",1.5967178344726562,"{""themes"": null}",1.5155699253082275,"{""themes"": null}",1.5118210315704346,"{""themes"": null}",1.5140421390533447,"{""themes"": ""environment_and_energy""}",1.7699100971221924
"The tariffs carry both political and economic risks for Trump, who is just two weeks into his second term.",201,"{""themes"": null}",1.2414131164550781,"{""themes"": null}",1.2395691871643066,"{""themes"": null}",1.2395339012145996,"{""themes"": null}",1.2373099327087402,"{""themes"": [""governments_and_governance""]}",1.8393440246582031,"{""themes"": null}",1.2414839267730713,"{""themes"": null}",1.2375800609588623,"{""themes"": null}",1.2353792190551758,"{""themes"": ""economy_and_labour""}",1.6649820804595947,"{""themes"": null}",1.2348859310150146,"{""themes"": ""international_affairs_and_defense""}",1.751448154449463,"{""themes"": null}",1.236879825592041
