body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
Conservative Leader John Rustad is pleased to have taken a party that barely existed 18 months ago to one that came within a couple seats of forming government.,158,"{""themes"": null}",1.1893408298492432,"{""themes"": [""culture_and_nationalism""]}",1.6278598308563232,"{""themes"": [""null""]}",1.2892837524414062,"{""themes"": null}",1.1911590099334717,"{""themes"": [""governments_and_governance""]}",1.5812349319458008,"{""themes"": null}",1.1942081451416016,"{""themes"": null}",1.1915781497955322,"{""themes"": null}",1.191688060760498,"{""themes"": null}",1.1937789916992188,"{""themes"": [""null""]}",1.2884271144866943,"{""themes"": [""null""]}",1.2925848960876465,"{""themes"": null}",1.1919398307800293
Whoever wins the Liberal leadership race on March 9 will have just a couple of weeks to introduce themselves to Canadians as their new prime minister and turn the Liberals’ fortunes around before Parliament is set to return on March 24.,159,"{""themes"": [null]}",4.087777614593506,"{""themes"": null}",1.206172227859497,"{""themes"": [""null""]}",1.3046417236328125,"{""themes"": null}",1.2058892250061035,"{""themes"": [""governments_and_governance""]}",1.5974819660186768,"{""themes"": null}",1.2099521160125732,"{""themes"": [null]}",1.3030650615692139,"{""themes"": [""null""]}",1.3014748096466064,"{""themes"": null}",1.20731782913208,"{""themes"": [""null""]}",1.3025879859924316,"{""themes"": [""null""]}",4.088603258132935,"{""themes"": [null]}",2.860008955001831
Your weekly guide to what you need to know about federal politics and the minority Liberal government.,160,"{""themes"": [null]}",1.2163100242614746,"{""themes"": [""null""]}",1.2162508964538574,"{""themes"": [""null""]}",1.2124338150024414,"{""themes"": [null]}",1.213258981704712,"{""themes"": [""governments_and_governance""]}",1.5078959465026855,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8458702564239502,"{""themes"": [null]}",1.2141120433807373,"{""themes"": [""null""]}",1.2150731086730957,"{""themes"": [""economy_and_labour""]}",1.5069990158081055,"{""themes"": [""null""]}",1.2141640186309814,"{""themes"": [""null""]}",1.2154219150543213,"{""themes"": [null]}",1.2137839794158936
Toronto MP Nathaniel Erskine-Smith said Wednesday’s caucus discussions centred on the next steps the party needs to take to be election-ready and that the party’s leadership was not a focus of the talks.,161,"{""themes"": null}",1.2075209617614746,"{""themes"": [""null""]}",1.3012230396270752,"{""themes"": [""null""]}",1.3037071228027344,"{""themes"": [""null""]}",1.30430006980896,"{""themes"": [""governments_and_governance""]}",1.597923755645752,"{""themes"": [""null""]}",1.303968906402588,"{""themes"": [""null""]}",1.302462100982666,"{""themes"": [""null""]}",1.3017017841339111,"{""themes"": [""null""]}",1.3045940399169922,"{""themes"": [""null""]}",1.3024990558624268,"{""themes"": [""null""]}",1.3067071437835693,"{""themes"": null}",1.2079391479492188
"The U.S. president has framed the surcharges as a way to force a crackdown against people illegally crossing its borders, as well as to force stronger action to prevent the potent drug fentanyl from being smuggled between North American countries.",162,"{""themes"": null}",1.221364974975586,"{""themes"": [""null""]}",1.316540002822876,"{""themes"": [""law_and_crime""]}",1.5635461807250977,"{""themes"": [""immigration""]}",1.3642699718475342,"{""themes"": [""governments_and_governance""]}",1.6097159385681152,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.948153018951416,"{""themes"": [""health_and_social_services""]}",1.6076600551605225,"{""themes"": [""null""]}",1.3123610019683838,"{""themes"": [""economy_and_labour""]}",1.6088500022888184,"{""themes"": [""null""]}",1.3134210109710693,"{""themes"": [""international_affairs_and_defense""]}",1.7547049522399902,"{""themes"": null}",1.2189967632293701
"Eby acknowledged the tipping point for his decision was a fatal attack by a mentally ill man in Vancouver’s Downtown Eastside earlier this month, and the death of a 13-year-old girl from an overdose after her family were unable to get her into care when she refused.",163,"{""themes"": null}",1.2700960636138916,"{""themes"": [""culture_and_nationalism""]}",1.7120308876037598,"{""themes"": [""law_and_crime""]}",1.6081929206848145,"{""themes"": [""null""]}",1.370718002319336,"{""themes"": [""governments_and_governance""]}",1.6685400009155273,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9968557357788086,"{""themes"": [""health_and_social_services""]}",1.6638829708099365,"{""themes"": [""education"", ""mental_health""]}",1.7090706825256348,"{""themes"": null}",1.2704718112945557,"{""themes"": [""null""]}",1.3677749633789062,"{""themes"": null}",1.2754931449890137,"{""themes"": null}",1.269745111465454
They have identified at least 272 people who purchased them over a two-year period.,164,"{""themes"": null}",1.1187458038330078,"{""themes"": [null]}",1.2136530876159668,"{""themes"": [""law_and_crime""]}",1.4551780223846436,"{""themes"": null}",1.1179709434509277,"{""themes"": null}",1.1149427890777588,"{""themes"": null}",1.1179859638214111,"{""themes"": null}",1.1141471862792969,"{""themes"": [null]}",1.2110140323638916,"{""themes"": null}",1.1198170185089111,"{""themes"": [""null""]}",1.2113430500030518,"{""themes"": [null]}",1.2185370922088623,"{""themes"": null}",1.1137070655822754
Certain oysters have been recalled in three Canadian provinces following a suspected outbreak of norovirus in British Columbia that left dozens of people sick.,165,"{""themes"": null}",1.136915922164917,"{""themes"": null}",1.129148006439209,"{""themes"": [""law_and_crime""]}",1.4739971160888672,"{""themes"": null}",1.1334102153778076,"{""themes"": [""null""]}",1.2331619262695312,"{""themes"": [""null""]}",1.2335128784179688,"{""themes"": [""health_and_social_services""]}",1.5237581729888916,"{""themes"": null}",1.1350550651550293,"{""themes"": null}",1.1340439319610596,"{""themes"": [""null""]}",1.2348179817199707,"{""themes"": [""null""]}",1.2332170009613037,"{""themes"": null}",1.137031078338623
"The health, safety, rights and dignity of women are facing new threats.",166,"{""themes"": null}",1.10654878616333,"{""themes"": null}",1.1069700717926025,"{""themes"": [""law_and_crime""]}",1.4384188652038574,"{""themes"": null}",1.1063809394836426,"{""themes"": null}",1.1019630432128906,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.832996129989624,"{""themes"": [""health_and_social_services""]}",1.4950580596923828,"{""themes"": null}",1.1047978401184082,"{""themes"": null}",1.1095480918884277,"{""themes"": [""null""]}",1.2012979984283447,"{""themes"": null}",1.1101298332214355,"{""themes"": null}",1.1051921844482422
The NDP currently leads in Surrey-Guildford by 27 votes while the Conservatives are ahead in Kelowna Centre by 38 votes.,167,"{""themes"": null}",1.1858949661254883,"{""themes"": null}",1.1843371391296387,"{""themes"": [""null""]}",1.2797019481658936,"{""themes"": [null]}",1.281886100769043,"{""themes"": [""governments_and_governance""]}",1.5752699375152588,"{""themes"": null}",1.1862578392028809,"{""themes"": null}",1.1856377124786377,"{""themes"": null}",1.1860218048095703,"{""themes"": [""economy_and_labour""]}",1.5728709697723389,"{""themes"": [null]}",1.28318190574646,"{""themes"": [null]}",1.2856030464172363,"{""themes"": null}",1.1847259998321533
"Thompson, 50, had been in the city from Minnesota since Monday.",168,"{""themes"": null}",1.1088502407073975,"{""themes"": [null]}",1.2057499885559082,"{""themes"": [""null""]}",1.2063090801239014,"{""themes"": null}",1.1133522987365723,"{""themes"": [null]}",1.2105321884155273,"{""themes"": [""null""]}",1.2087011337280273,"{""themes"": null}",1.10784912109375,"{""themes"": [null]}",1.2050151824951172,"{""themes"": null}",1.1112871170043945,"{""themes"": [""null""]}",1.2042529582977295,"{""themes"": [null]}",1.2109031677246094,"{""themes"": [null]}",1.207298994064331
CBSA adds that a prescription from a doctor does not count as authorization from Health Canada.,169,"{""themes"": null}",1.1193299293518066,"{""themes"": null}",1.1185951232910156,"{""themes"": [""law_and_crime""]}",1.4559760093688965,"{""themes"": [""immigration""]}",1.2614390850067139,"{""themes"": [""governments_and_governance""]}",1.505162000656128,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8476216793060303,"{""themes"": [""health_and_social_services""]}",1.502185344696045,"{""themes"": [""null""]}",1.2154839038848877,"{""themes"": null}",1.1217291355133057,"{""themes"": [""technology""]}",1.2598798274993896,"{""themes"": [""null""]}",1.2155370712280273,"{""themes"": null}",1.1134989261627197
"""Even some folks who have soft support for Kamala Harris and Tim Walz may find themselves saying to themselves, 'Hey, look, I don't necessarily want to support Donald Trump, but the economy's not great right now and it was better when he was president.'""",170,"{""themes"": null}",1.2179429531097412,"{""themes"": null}",1.2156860828399658,"{""themes"": [""null""]}",1.3099160194396973,"{""themes"": null}",1.2142579555511475,"{""themes"": [""governments_and_governance""]}",1.6050019264221191,"{""themes"": null}",1.2173969745635986,"{""themes"": null}",1.2120771408081055,"{""themes"": [""null""]}",1.3134050369262695,"{""themes"": [""economy_and_labour""]}",1.6087768077850342,"{""themes"": [""null""]}",1.3092150688171387,"{""themes"": null}",1.2161269187927246,"{""themes"": [""null""]}",1.3106870651245117
"Mangione called “Unabomber” Ted Kaczynski a “political revolutionary” and may have found inspiration from the man who carried out a series of bombings while railing against modern society and technology, according to police bulletin.",171,"{""themes"": null}",1.215470790863037,"{""themes"": null}",1.2104661464691162,"{""themes"": [""law_and_crime""]}",1.5499780178070068,"{""themes"": null}",1.2124390602111816,"{""themes"": null}",1.2153449058532715,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9438550472259521,"{""themes"": null}",1.2124178409576416,"{""themes"": null}",1.2098641395568848,"{""themes"": null}",1.2133309841156006,"{""themes"": [""technology""]}",1.35719895362854,"{""themes"": null}",1.2119958400726318,"{""themes"": null}",1.2113590240478516
"Dominic LeBlanc, the only cabinet minister at the November dinner, said Trump’s comment was a joke.",172,"{""themes"": null}",1.1325888633728027,"{""themes"": null}",1.133244276046753,"{""themes"": [""law_and_crime""]}",1.4695429801940918,"{""themes"": null}",1.1330840587615967,"{""themes"": [""governments_and_governance""]}",1.5261571407318115,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8610472679138184,"{""themes"": null}",1.1357171535491943,"{""themes"": [null]}",1.2293329238891602,"{""themes"": null}",1.137164831161499,"{""themes"": [null]}",1.230699062347412,"{""themes"": [""null""]}",1.2339231967926025,"{""themes"": null}",1.1334657669067383
But Pierre Trudeau stayed on and led the Liberal Party into a federal election in the spring of 1979.,173,"{""themes"": null}",1.129418134689331,"{""themes"": [""null""]}",1.2285621166229248,"{""themes"": [""null""]}",1.2258410453796387,"{""themes"": null}",1.1317551136016846,"{""themes"": [""governments_and_governance""]}",1.5177459716796875,"{""themes"": [""null""]}",1.226991891860962,"{""themes"": null}",1.1331758499145508,"{""themes"": [""null""]}",1.2298080921173096,"{""themes"": null}",1.130204200744629,"{""themes"": [""null""]}",1.2285149097442627,"{""themes"": [""null""]}",1.2319011688232422,"{""themes"": null}",1.1308319568634033
Here’s how to spot them The Canadian Taxi Association is warning customers about scams involving fake roof signs that have recently been reported in several cities.,174,"{""themes"": null}",1.1351001262664795,"{""themes"": [""null""]}",1.2326691150665283,"{""themes"": [""law_and_crime""]}",1.4726641178131104,"{""themes"": null}",1.13682222366333,"{""themes"": null}",1.1357197761535645,"{""themes"": [""null""]}",1.2355468273162842,"{""themes"": null}",1.1358909606933594,"{""themes"": null}",1.1328999996185303,"{""themes"": null}",1.1376070976257324,"{""themes"": [""null""]}",1.2290880680084229,"{""themes"": [null]}",1.2314958572387695,"{""themes"": [null]}",1.2325448989868164
"Now, he will focus on finding a home for his family, something he wasn't able to secure during the war between displacements and bombing campaigns across the strip.",175,"{""themes"": [null]}",1.2871458530426025,"{""themes"": null}",1.1897990703582764,"{""themes"": [""null""]}",1.286358118057251,"{""themes"": [""immigration""]}",1.3351941108703613,"{""themes"": [null]}",1.2927122116088867,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9220962524414062,"{""themes"": null}",1.1911532878875732,"{""themes"": [null]}",1.2844150066375732,"{""themes"": [""economy_and_labour""]}",1.5819802284240723,"{""themes"": [null]}",1.2845182418823242,"{""themes"": [null]}",1.2895009517669678,"{""themes"": null}",1.1883819103240967
They said Ottawa will continue to discuss border security issues with the incoming Republican administration.,176,"{""themes"": null}",1.125497817993164,"{""themes"": [""null""]}",1.2171640396118164,"{""themes"": [""law_and_crime""]}",1.4560842514038086,"{""themes"": [""immigration""]}",1.263956069946289,"{""themes"": [""governments_and_governance""]}",1.5105342864990234,"{""themes"": [""null""]}",1.2189970016479492,"{""themes"": [null]}",1.2132289409637451,"{""themes"": [null]}",1.21567702293396,"{""themes"": [""null""]}",1.2223618030548096,"{""themes"": [""null""]}",1.2138221263885498,"{""themes"": [""international_affairs_and_defense""]}",1.6526150703430176,"{""themes"": null}",1.119290828704834
The fierce competition for the limited spots has already pushed up the qualifying threshold for permanent residence under the economic immigration class.,177,"{""themes"": null}",1.1247518062591553,"{""themes"": [""null""]}",1.2209270000457764,"{""themes"": [""law_and_crime""]}",1.4592111110687256,"{""themes"": [""immigration""]}",1.267807960510254,"{""themes"": [""governments_and_governance""]}",1.5126662254333496,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.854551076889038,"{""themes"": null}",1.1237220764160156,"{""themes"": [""null""]}",1.2257797718048096,"{""themes"": [""economy_and_labour""]}",1.5159790515899658,"{""themes"": [""null""]}",1.2193031311035156,"{""themes"": [""null""]}",1.2242581844329834,"{""themes"": null}",1.1253929138183594
Closed Captioning and Described Video is available for many CBC shows offered on CBC Gem.,178,"{""themes"": null}",1.1251239776611328,"{""themes"": [""culture_and_nationalism""]}",1.5621469020843506,"{""themes"": null}",1.1229948997497559,"{""themes"": null}",1.1233220100402832,"{""themes"": null}",1.129173755645752,"{""themes"": null}",1.1248860359191895,"{""themes"": null}",1.1231496334075928,"{""themes"": [""education""]}",1.2682170867919922,"{""themes"": null}",1.1243782043457031,"{""themes"": [""technology""]}",1.266063928604126,"{""themes"": null}",1.1230340003967285,"{""themes"": null}",1.1219251155853271
"They started dating several months later after working on a community theatre production of Monty Python, which Rustad can quote at length.",179,"{""themes"": null}",1.1350140571594238,"{""themes"": [""culture_and_nationalism""]}",1.5742928981781006,"{""themes"": null}",1.1371099948883057,"{""themes"": null}",1.1337449550628662,"{""themes"": null}",1.1369969844818115,"{""themes"": null}",1.1370348930358887,"{""themes"": null}",1.136003017425537,"{""themes"": null}",1.1327300071716309,"{""themes"": null}",1.1339898109436035,"{""themes"": [null]}",1.227156162261963,"{""themes"": [null]}",1.2311911582946777,"{""themes"": null}",1.1328320503234863
"“I’m not an overly religious person, but I can tell you I have talked to God … I remember the night just thinking, ‘Please, please, please, just let her come home.",180,"{""themes"": null}",1.2000000476837158,"{""themes"": null}",1.2001278400421143,"{""themes"": [null]}",1.2958531379699707,"{""themes"": null}",1.1950829029083252,"{""themes"": null}",1.2001488208770752,"{""themes"": null}",1.2005019187927246,"{""themes"": null}",1.1989858150482178,"{""themes"": [""null""]}",1.294184923171997,"{""themes"": null}",1.1995012760162354,"{""themes"": [""null""]}",1.2939918041229248,"{""themes"": [null]}",6.180283784866333,"{""themes"": null}",1.1969327926635742
Speaking out of both sides of his mouth about Israel and the Middle East.,181,"{""themes"": [null]}",1.213958978652954,"{""themes"": null}",1.1180391311645508,"{""themes"": null}",1.1133649349212646,"{""themes"": null}",1.1095390319824219,"{""themes"": null}",1.1164641380310059,"{""themes"": null}",1.1171369552612305,"{""themes"": [null]}",1.2107009887695312,"{""themes"": [null]}",1.2150068283081055,"{""themes"": null}",1.1144757270812988,"{""themes"": [null]}",1.2089481353759766,"{""themes"": [""international_affairs_and_defense""]}",1.6511039733886719,"{""themes"": [null]}",1.2155699729919434
Police say there is no risk to the public as both deaths are believed to be targeted and domestic in nature.,182,"{""themes"": [null]}",1.2299649715423584,"{""themes"": [null]}",1.2257230281829834,"{""themes"": [""law_and_crime""]}",1.4612090587615967,"{""themes"": [null]}",1.2229499816894531,"{""themes"": [null]}",1.2271521091461182,"{""themes"": [""null""]}",1.2251300811767578,"{""themes"": [""null""]}",1.223951816558838,"{""themes"": [null]}",1.2225642204284668,"{""themes"": [null]}",1.2240009307861328,"{""themes"": [null]}",1.221034049987793,"{""themes"": [null]}",1.2249910831451416,"{""themes"": [null]}",1.2216150760650635
He did say there would have been many more closures if the province had not done its best to prevent them.,183,"{""themes"": null}",1.1319758892059326,"{""themes"": null}",1.1379289627075195,"{""themes"": [""null""]}",1.2278521060943604,"{""themes"": null}",1.1289520263671875,"{""themes"": [""governments_and_governance""]}",1.5232579708099365,"{""themes"": null}",1.1299810409545898,"{""themes"": [""health_and_social_services""]}",1.5208842754364014,"{""themes"": null}",1.1331110000610352,"{""themes"": [""economy_and_labour""]}",1.5213181972503662,"{""themes"": [null]}",1.2258539199829102,"{""themes"": [null]}",1.222506046295166,"{""themes"": null}",1.1315999031066895
A government spokesperson said those measures would come into effect in the new year.,184,"{""themes"": [""public_lands_and_agriculture""]}",1.5998871326446533,"{""themes"": null}",1.1103167533874512,"{""themes"": [""null""]}",1.2103278636932373,"{""themes"": [""immigration""]}",1.2606089115142822,"{""themes"": [""governments_and_governance""]}",1.5051860809326172,"{""themes"": [""null""]}",1.2120733261108398,"{""themes"": [""health_and_social_services""]}",1.5001299381256104,"{""themes"": null}",1.1107828617095947,"{""themes"": [""economy_and_labour""]}",1.5020787715911865,"{""themes"": [""null""]}",1.2110168933868408,"{""themes"": [""null""]}",1.212886095046997,"{""themes"": [""null""]}",1.2096681594848633
No time has been set for full access to the community.,185,"{""themes"": null}",1.0862021446228027,"{""themes"": null}",1.0882339477539062,"{""themes"": null}",1.0897488594055176,"{""themes"": null}",1.0862150192260742,"{""themes"": null}",1.0940449237823486,"{""themes"": null}",1.090456247329712,"{""themes"": null}",1.0887908935546875,"{""themes"": null}",1.0875473022460938,"{""themes"": null}",1.0925970077514648,"{""themes"": [""null""]}",1.1840898990631104,"{""themes"": [null]}",1.1860971450805664,"{""themes"": null}",1.089050054550171
"The figures don't count taxes, or resort, cleaning and service fees.",186,"{""themes"": null}",1.112914800643921,"{""themes"": [null]}",1.1995840072631836,"{""themes"": [""null""]}",1.2080450057983398,"{""themes"": null}",1.108116865158081,"{""themes"": null}",1.114166021347046,"{""themes"": null}",1.1154251098632812,"{""themes"": null}",1.1059460639953613,"{""themes"": [null]}",1.2015001773834229,"{""themes"": [""economy_and_labour""]}",1.4980018138885498,"{""themes"": [""null""]}",1.205268144607544,"{""themes"": [null]}",1.2049357891082764,"{""themes"": [null]}",1.2111449241638184
"With so much uncertainty looming, Canada has been preparing for a second Trump presidency for months.",187,"{""themes"": null}",1.128204107284546,"{""themes"": [""null""]}",1.2176587581634521,"{""themes"": [""law_and_crime""]}",1.4634730815887451,"{""themes"": [""null""]}",1.2158660888671875,"{""themes"": [""governments_and_governance""]}",1.5171558856964111,"{""themes"": [""null""]}",1.2205209732055664,"{""themes"": null}",1.1221177577972412,"{""themes"": [null]}",1.220055103302002,"{""themes"": null}",1.1234750747680664,"{""themes"": [""null""]}",1.2170331478118896,"{""themes"": [""international_affairs_and_defense""]}",1.6563618183135986,"{""themes"": [null]}",1.218163013458252
"Sabourin said it would be at least a month before the break can be repaired, in part because the city doesn’t have all the necessary parts and equipment on hand.",188,"{""themes"": null}",1.194821834564209,"{""themes"": [null]}",1.2882177829742432,"{""themes"": [""null""]}",1.2906451225280762,"{""themes"": null}",1.1912579536437988,"{""themes"": [""governments_and_governance""]}",1.5858252048492432,"{""themes"": null}",1.1951689720153809,"{""themes"": null}",1.1942670345306396,"{""themes"": null}",1.1907219886779785,"{""themes"": null}",1.1956360340118408,"{""themes"": [""null""]}",1.291083812713623,"{""themes"": [null]}",1.291623830795288,"{""themes"": null}",1.1931767463684082
The statement claimed Khan was residing in Canada on a student visa.,189,"{""themes"": null}",1.1043899059295654,"{""themes"": null}",1.104997158050537,"{""themes"": [""law_and_crime""]}",1.4447689056396484,"{""themes"": [""immigration""]}",1.2506721019744873,"{""themes"": [""null""]}",1.2065119743347168,"{""themes"": null}",1.109471082687378,"{""themes"": [null]}",1.1998720169067383,"{""themes"": [""education""]}",1.2496511936187744,"{""themes"": null}",1.1053481101989746,"{""themes"": [null]}",1.1996619701385498,"{""themes"": [null]}",1.2057268619537354,"{""themes"": null}",1.1025211811065674
"“If you were in a park like Mount Royal Park or any of the nice parks in Montreal, those are going to be much cooler than if you were right near one of the major highways that are all concrete and cement,” Weichenthal said Tuesday, the first day of the city’s heat wave.",190,"{""themes"": null}",1.2681519985198975,"{""themes"": [""null""]}",1.3614649772644043,"{""themes"": null}",1.2682628631591797,"{""themes"": null}",1.2699699401855469,"{""themes"": [""null""]}",1.3700296878814697,"{""themes"": [""null""]}",1.3663651943206787,"{""themes"": [""health_and_social_services""]}",1.6590118408203125,"{""themes"": [""null""]}",1.363765001296997,"{""themes"": [""economy_and_labour""]}",1.6583309173583984,"{""themes"": [""null""]}",1.3634529113769531,"{""themes"": null}",1.2642219066619873,"{""themes"": [""environment_and_energy""]}",1.5609161853790283
ET on Wednesday that it was conducting law enforcement activity “related to this morning’s New Orleans attack” in the north end of the city.,191,"{""themes"": [null]}",1.227769136428833,"{""themes"": [""null""]}",1.2311828136444092,"{""themes"": [""law_and_crime""]}",1.4677150249481201,"{""themes"": null}",1.1302120685577393,"{""themes"": [""governments_and_governance""]}",1.5209589004516602,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8627409934997559,"{""themes"": [null]}",1.2243731021881104,"{""themes"": [null]}",1.2289462089538574,"{""themes"": null}",1.1291813850402832,"{""themes"": [""null""]}",1.230842113494873,"{""themes"": [""international_affairs_and_defense""]}",1.6681480407714844,"{""themes"": [null]}",1.2252709865570068
"In February, it mocked her way of speaking with video of her repeating the term “significance of the passage of time.”",192,"{""themes"": null}",1.13702392578125,"{""themes"": [""culture_and_nationalism""]}",1.567964792251587,"{""themes"": [""null""]}",1.2304599285125732,"{""themes"": null}",1.1340489387512207,"{""themes"": null}",1.1374647617340088,"{""themes"": null}",1.1359021663665771,"{""themes"": null}",1.1302530765533447,"{""themes"": [""null""]}",1.2269151210784912,"{""themes"": null}",1.138059139251709,"{""themes"": [""null""]}",1.228410005569458,"{""themes"": null}",1.1342201232910156,"{""themes"": null}",1.1362481117248535
"After winning the Polaris Music Prize for best Canadian album for his 2018 debut Wolastoqiyik Lintuwakonawa, Jeremy Dutcher settled in Montreal.",193,"{""themes"": null}",1.1955277919769287,"{""themes"": [""culture_and_nationalism""]}",1.6292219161987305,"{""themes"": [""null""]}",1.2917213439941406,"{""themes"": null}",1.1932709217071533,"{""themes"": null}",1.197232961654663,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9264988899230957,"{""themes"": null}",1.1959600448608398,"{""themes"": [""null""]}",1.2879688739776611,"{""themes"": null}",1.1934762001037598,"{""themes"": [""null""]}",1.2907829284667969,"{""themes"": [null]}",1.2927134037017822,"{""themes"": null}",1.194380760192871
"Its ripple effect will be a new public realm, new community spaces and new homes, he said — opening the door for tens of thousands of new residents to soon call central Scarborough home.",194,"{""themes"": [""public_lands_and_agriculture""]}",1.6838629245758057,"{""themes"": [""null""]}",1.2892169952392578,"{""themes"": [""null""]}",1.289736032485962,"{""themes"": [""immigration""]}",1.3397409915924072,"{""themes"": [""governments_and_governance""]}",1.5873351097106934,"{""themes"": [""null""]}",1.2967748641967773,"{""themes"": [""null""]}",1.2940471172332764,"{""themes"": [""null""]}",1.2901010513305664,"{""themes"": [""economy_and_labour""]}",1.5850470066070557,"{""themes"": [""null""]}",1.291489601135254,"{""themes"": [""null""]}",1.2939283847808838,"{""themes"": null}",1.1945700645446777
"In his will, The Rotary Foundation Canada (TRFC) is named as the sole beneficiary to receive the estate, minus money for Mary's living expenses.",195,"{""themes"": null}",1.193458080291748,"{""themes"": null}",1.188188076019287,"{""themes"": [""law_and_crime""]}",1.5308432579040527,"{""themes"": null}",1.1881320476531982,"{""themes"": [""null""]}",1.2891132831573486,"{""themes"": null}",1.1904840469360352,"{""themes"": null}",1.190276861190796,"{""themes"": [""null""]}",1.2847506999969482,"{""themes"": null}",1.1888208389282227,"{""themes"": [""null""]}",1.2855830192565918,"{""themes"": null}",1.1916673183441162,"{""themes"": null}",1.189823865890503
An online real estate media outlet last year referred to McCredie as a “disruptor.”,196,"{""themes"": null}",1.1225950717926025,"{""themes"": null}",1.1219661235809326,"{""themes"": [""null""]}",1.2159092426300049,"{""themes"": null}",1.1216192245483398,"{""themes"": null}",1.1271049976348877,"{""themes"": null}",1.125523328781128,"{""themes"": null}",1.1190850734710693,"{""themes"": null}",1.1195292472839355,"{""themes"": [""economy_and_labour""]}",1.5109670162200928,"{""themes"": [""technology""]}",1.2655889987945557,"{""themes"": [null]}",1.221726894378662,"{""themes"": null}",1.1200249195098877
"Certification for lifeguards includes a “wet” test that, for beach lifeguards, is a rescue drill that includes a timed 100-metre run, 100-metre swim, 100-metre tow, use of watercraft (rowboat or float), and demonstration of lifesaving measures.",197,"{""themes"": null}",1.3372769355773926,"{""themes"": null}",1.3338251113891602,"{""themes"": [""null""]}",1.4241480827331543,"{""themes"": null}",1.3314518928527832,"{""themes"": null}",1.3315870761871338,"{""themes"": null}",1.3330559730529785,"{""themes"": [""health_and_social_services""]}",1.723559856414795,"{""themes"": [""education""]}",1.4695181846618652,"{""themes"": null}",1.333770990371704,"{""themes"": [""null""]}",1.426814079284668,"{""themes"": null}",1.3294649124145508,"{""themes"": null}",1.3304800987243652
"In Unified Command, Parks Canada and the Municipality of Jasper continue to manage this crisis from the Town of Hinton.”",198,"{""themes"": [""public_lands_and_agriculture""]}",1.6117699146270752,"{""themes"": [""null""]}",1.2211840152740479,"{""themes"": [""law_and_crime""]}",1.4666061401367188,"{""themes"": [""null""]}",1.2233951091766357,"{""themes"": [""governments_and_governance""]}",1.5174098014831543,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8500151634216309,"{""themes"": [""health_and_social_services""]}",1.5168519020080566,"{""themes"": [null]}",1.2227509021759033,"{""themes"": null}",1.1299421787261963,"{""themes"": [""null""]}",1.2241809368133545,"{""themes"": [""null""]}",1.2209100723266602,"{""themes"": [""environment_and_energy""]}",1.4212260246276855
"She said in the short term, governments have to focus on the current uncertainty, whether it be retaliatory tariffs or increased taxes on our energy exports.",199,"{""themes"": null}",1.1919620037078857,"{""themes"": null}",1.1890439987182617,"{""themes"": [""null""]}",1.286302089691162,"{""themes"": null}",1.1875839233398438,"{""themes"": [""governments_and_governance""]}",1.5833771228790283,"{""themes"": null}",1.1875362396240234,"{""themes"": null}",1.1887152194976807,"{""themes"": [null]}",1.2873201370239258,"{""themes"": [""economy_and_labour""]}",1.5807750225067139,"{""themes"": [""null""]}",1.2815191745758057,"{""themes"": [""international_affairs_and_defense""]}",1.7206830978393555,"{""themes"": [""environment_and_energy""]}",1.4804270267486572
“When the sustainability office was installing a living roof on the fourth floor under our beehive … a toad hitchhiked with the plants.,200,"{""themes"": [""public_lands_and_agriculture""]}",1.6765620708465576,"{""themes"": [""null""]}",1.281782865524292,"{""themes"": [""null""]}",1.2810828685760498,"{""themes"": null}",1.1864311695098877,"{""themes"": [null]}",5.884711980819702,"{""themes"": null}",1.1864349842071533,"{""themes"": null}",1.1841599941253662,"{""themes"": [""null""]}",1.280635118484497,"{""themes"": null}",1.1845989227294922,"{""themes"": [""null""]}",1.2809300422668457,"{""themes"": [null]}",1.2834460735321045,"{""themes"": [""environment_and_energy""]}",1.4797539710998535
